model,outcome,predictor,predictor_label,predictor_role,beta,hc3_se,hc3_ci_low,hc3_ci_high,hc3_p,n_profiles,r_squared,adj_r_squared,aic,bh_fdr_q
traits_plus_direct,mean_pn_increment_effectivity,mean_ae_private,Direct private susceptibility,direct_susceptibility,0.04303890653421958,0.12759080033549067,-0.20703446688198315,0.2931122799504223,0.7358758158425347,100,0.30138254229555705,0.2315207965251127,267.9225109044596,0.7358758158425347
traits_plus_direct,mean_pn_increment_effectivity,age,Age,focal_trait,-0.05115171055408057,0.09220119939057894,-0.23186274069101168,0.12955931958285052,0.5790427065096759,100,0.30138254229555705,0.2315207965251127,267.9225109044596,0.6755498242612886
traits_plus_direct,mean_pn_increment_effectivity,openness,Openness,focal_trait,0.13929906726086885,0.11879787123519617,-0.09354048180014249,0.37213861632188017,0.24096745023466792,100,0.30138254229555705,0.2315207965251127,267.9225109044596,0.33735443032853507
traits_plus_direct,mean_pn_increment_effectivity,conscientiousness,Conscientiousness,focal_trait,-0.27362439540717026,0.10195515533111459,-0.47345282789434173,-0.07379596291999879,0.007279672325720172,100,0.30138254229555705,0.2315207965251127,267.9225109044596,0.02113842349696213
traits_plus_direct,mean_pn_increment_effectivity,extraversion,Extraversion,focal_trait,0.2643229159694449,0.09390032159868655,0.08028166749929072,0.4483641644395991,0.004878772428054582,100,0.30138254229555705,0.2315207965251127,267.9225109044596,0.02113842349696213
traits_plus_direct,mean_pn_increment_effectivity,agreeableness,Agreeableness,focal_trait,0.24341820519734636,0.09327056717707771,0.06061125271265036,0.4262251576820424,0.009059324355840915,100,0.30138254229555705,0.2315207965251127,267.9225109044596,0.02113842349696213
traits_plus_direct,mean_pn_increment_effectivity,neuroticism,Neuroticism,focal_trait,0.31620815892927123,0.13199185726303928,0.057508872441162706,0.5749074454173797,0.01659028436896563,100,0.30138254229555705,0.2315207965251127,267.9225109044596,0.02903299764568985
traits_plus_direct,mean_pn_increment_effectivity,female,Female,adjustment_covariate,-0.06925260571604024,0.11672911001972772,-0.2980374573021201,0.15953224587003967,0.552996307328588,100,0.30138254229555705,0.2315207965251127,267.9225109044596,
traits_plus_direct,mean_pn_increment_effectivity,other_gender,Other gender,adjustment_covariate,0.012761259011441779,0.11894643232736575,-0.22036946443972588,0.24589198246260946,0.9145622770753626,100,0.30138254229555705,0.2315207965251127,267.9225109044596,
