term,bootstrap_mean,bootstrap_std,conf_low,conf_high,n_bootstrap_success
Intercept,29.973483072769536,0.43820956042040093,29.17270642795456,30.809032373555354,600
profile_cont_big_five_neuroticism_mean_pct_z,1.2976388034741,0.2537476511434738,0.830917333482161,1.8254381595948213,600
profile_cont_big_five_openness_to_experience_mean_pct_z,0.9662903126645782,0.22743313599170553,0.5296261552018711,1.4093962919320546,600
profile_cont_big_five_conscientiousness_mean_pct_z,-0.4082484892124009,0.205023783567572,-0.8194288450265149,0.002408603905456222,600
profile_cont_big_five_extraversion_mean_pct_z,0.25038454892289236,0.22541031955118496,-0.20081157926081594,0.6794916683231984,600
profile_cont_big_five_agreeableness_mean_pct_z,-0.05448478921906585,0.22867439979646653,-0.5061759235199161,0.39726127904111336,600
profile_cat__profile_cat_sex_Female,-1.0938452145563897,0.6051604977146292,-2.260447174504222,0.055896326991218645,600
profile_cat__profile_cat_sex_Other,-0.5816211612565965,0.6122440809501459,-1.7367852808593842,0.6613275726162581,600
mean_baseline_abs_score_z,-0.09453315950509904,0.28079705166824187,-0.6609051931039469,0.46541374676742153,600
