position_id,prompt_topk_out_reach_count,prompt_topk_out_reach_weight,two_hop_reach_count,combined_two_step_reach_count,cascade_reach_potential,prompt_topk_out_reach_pct,cascade_reach_pct,dominant_structural_role,community_id,weighted_out_degree,weighted_out_degree_pct,weighted_in_degree,bridge_score,bridge_score_pct,h2_neighborhood_activation_readiness,incoming_peer_community_count,incoming_effective_peer_count,cross_community_incoming_share,h3_central_susceptible_sender_readiness,h4_central_resilient_sender_dampening_capacity
368355,0,0.0,0,0,0.0,0.25598255334197806,0.25598255334197806,peripheral_receiver,0,0.0,0.11375692561593775,1.6480269510127148,0.3145221246350547,0.5442650005894141,0.9852996954764328,2,9.772318817572756,0.19546931569631154,0.14866792408346102,0.14866792408346102
369308,0,0.0,0,0,0.0,0.25598255334197806,0.25598255334197806,peripheral_receiver,0,0.0,0.11375692561593775,6.030265639625709,0.5565030907951217,0.8673818224684663,0.9556867300478251,3,26.765216483838078,0.42604546671688936,0.21329128845927148,0.21329128845927148
373857,1,0.2000251552656693,1,2,0.12469198373696012,0.6049157137805021,0.6163503477543322,cross_community_connector,2,0.2655376237570168,0.4006247789697041,5.191081978959834,0.6382094962915296,0.9556760579983496,0.8484783767550318,4,23.392331100879694,0.5487970818205071,0.38746527692069843,0.38746527692069843
374140,81,29.680550121703927,59,140,0.5616819456090864,0.9853235883531769,0.9498997995991983,broker_bridge,0,92.21125299657986,0.9824354591536013,5.092979575884685,0.2964295952917067,0.5183307792054698,0.847879413422428,3,28.149303332830772,0.24343389885007133,0.7002754420689433,0.7002754420689433
375532,1,0.4593299334664671,0,1,0.07867188257149642,0.6049157137805021,0.550453848874219,cluster_core,0,0.6406779054884106,0.5531062124248497,9.94903292707673,0.541720987556835,0.8499351644465402,0.8982849919308432,4,28.324692243967192,0.3531495762600332,0.3989765543951788,0.3989765543951788
379752,0,0.0,0,0,0.0,0.25598255334197806,0.25598255334197806,broker_bridge,1,0.5136451380141183,0.510432629965814,0.3930748109480847,0.4756153361814715,0.7550394907461982,0.7090504538488742,2,5.999999999999999,0.5,0.3296593186372745,0.3296593186372745
381378,1,0.0655124684913474,2,3,0.15734376514299284,0.6049157137805021,0.6603206412825652,broker_bridge,0,0.2222160245636448,0.3723329010963103,5.343162857496138,0.5502885498783366,0.8605446186490628,0.974597415086677,3,27.285489667221615,0.4287407888424668,0.3732301334278679,0.3732301334278679
388418,1,0.2208312519013573,1,2,0.12469198373696012,0.6049157137805021,0.6163503477543322,visible_sender,0,2.8458542596113054,0.7964163621360367,2.7865305179218196,0.2809523060737977,0.4922786749970529,0.8921100649610806,3,18.626866187684872,0.08347770404340829,0.43331285442865547,0.43331285442865547
390946,2,0.2655376237570167,0,2,0.12469198373696012,0.7396557821525404,0.6163503477543322,visible_sender,0,2.8188227110885045,0.795473299540257,5.313806207629604,0.0842877223491765,0.1452316397500884,0.960008133064932,4,23.417842192524862,0.05414734407172573,0.36357337547073965,0.36357337547073965
390955,0,0.0,0,0,0.0,0.25598255334197806,0.25598255334197806,cluster_core,0,0.2208312519013573,0.3696805375456796,4.792926877435221,0.0528608512114455,0.09925733820582341,0.9322360340218756,3,22.2021687661984,0.027337144991623277,0.14923965578215254,0.14923965578215254
391602,0,0.0,0,0,0.0,0.25598255334197806,0.25598255334197806,peripheral_receiver,0,0.0,0.11375692561593775,6.946716978670932,0.2390417838385146,0.4262642932924673,0.9807216321971161,3,25.919914189523052,0.13510231702728306,0.12506778262407167,0.12506778262407167
392810,0,0.0,0,0,0.0,0.25598255334197806,0.25598255334197806,broker_bridge,1,0.0,0.11375692561593775,11.375905718437073,0.5277865095776336,0.8328421548980314,0.9716017932815781,3,28.183992186681994,0.49131416262711425,0.20638335494518448,0.20638335494518448
393418,0,0.0,0,0,0.0,0.25598255334197806,0.25598255334197806,cluster_core,0,0.1158355035305961,0.284038665566427,6.6874463677006855,0.0628117958065865,0.1149357538606625,0.9791401627235692,2,26.081413694500398,0.0330217604387734,0.12240068372038193,0.12240068372038193
397086,0,0.0,0,0,0.0,0.25598255334197806,0.25598255334197806,cluster_core,0,0.1158355035305961,0.284038665566427,4.78487725254457,0.2989141864931347,0.5211599669928092,0.9161928058746525,3,23.124431874620072,0.17920021412345283,0.20364552634681127,0.20364552634681127
